epoch	step	trigger	psnr_noise	ssim_noise	psnr_rain	ssim_rain	psnr_haze	ssim_haze	psnr_avr	ssim_avr	loss
3	14000	iter	32.6856	0.9348	30.1637	0.8980	26.6604	0.8095	32.0957	0.9405	21.9887	0.8706	27.9737	0.8973	0.02614
3	16000	iter	32.7665	0.9359	30.2146	0.8986	26.7091	0.8119	32.3955	0.9451	20.2202	0.8533	27.5041	0.8935	0.02758
3	-	epoch	32.6954	0.9344	30.1320	0.8949	26.6610	0.8090	32.5745	0.9483	21.6655	0.8743	28.0231	0.9007	0.02684
4	2000	iter	32.8031	0.9339	30.2342	0.8957	26.7306	0.8082	32.6492	0.9474	20.7260	0.8598	27.7659	0.8955	0.02322
4	4000	iter	32.6261	0.9331	30.2544	0.8997	26.7268	0.8141	32.6434	0.9476	21.9997	0.8716	28.1707	0.9005	0.02791
4	6000	iter	32.8857	0.9381	30.2886	0.9010	26.7880	0.8141	31.3109	0.9300	21.7945	0.8827	27.6976	0.8990	0.02585
4	8000	iter	32.7746	0.9357	30.2289	0.8986	26.7789	0.8099	32.3950	0.9471	17.3741	0.8246	26.5655	0.8844	0.02464
4	10000	iter	32.8145	0.9359	30.2645	0.8982	26.8256	0.8127	32.3891	0.9476	20.8699	0.8693	27.7424	0.8997	0.02654
4	12000	iter	32.9361	0.9382	30.3383	0.9006	26.7736	0.8117	31.1003	0.9285	22.1811	0.8721	27.7658	0.8947	0.02861
4	14000	iter	33.0101	0.9397	30.4183	0.9030	26.9319	0.8197	32.7926	0.9468	21.1406	0.8556	28.0178	0.8966	0.02093
4	16000	iter	32.9970	0.9391	30.4048	0.9007	26.8844	0.8125	33.0636	0.9536	22.1713	0.8800	28.4434	0.9059	0.02365
4	-	epoch	32.8397	0.9361	30.3971	0.9015	26.9112	0.8161	32.9567	0.9513	20.8321	0.8595	27.9460	0.8984	0.02539
5	2000	iter	33.0475	0.9394	30.4673	0.9025	26.9733	0.8176	33.3455	0.9558	21.6212	0.8785	28.3765	0.9070	0.02264
5	4000	iter	33.1026	0.9401	30.4856	0.9038	27.0142	0.8214	32.9169	0.9532	22.4018	0.8504	28.5065	0.8973	0.02409
5	6000	iter	33.0676	0.9395	30.5172	0.9042	27.0245	0.8206	33.4056	0.9551	21.6645	0.8799	28.4244	0.9077	0.02821
5	8000	iter	33.0922	0.9401	30.4941	0.9029	27.0129	0.8205	33.3237	0.9556	21.1217	0.8742	28.2150	0.9059	0.01990
5	10000	iter	33.1095	0.9405	30.5052	0.9039	26.9720	0.8200	32.2055	0.9354	22.8994	0.8824	28.4335	0.9020	0.02835
5	12000	iter	33.1540	0.9416	30.5377	0.9053	27.0547	0.8228	33.2331	0.9557	19.0870	0.8457	27.5230	0.8971	0.02625
5	14000	iter	33.1482	0.9406	30.5260	0.9038	27.0500	0.8222	33.2722	0.9553	20.1999	0.8643	27.9045	0.9028	0.02234
5	16000	iter	32.9508	0.9396	30.3304	0.9012	26.7042	0.8137	33.3983	0.9537	20.2546	0.8673	27.8827	0.9020	0.02409
5	-	epoch	33.1646	0.9410	30.5785	0.9050	27.1022	0.8235	33.3939	0.9553	19.8457	0.8545	27.8404	0.8999	0.02458
6	2000	iter	33.1039	0.9400	30.5166	0.9029	27.0329	0.8192	32.9089	0.9537	22.5985	0.8626	28.5751	0.9012	0.02443
6	4000	iter	33.1817	0.9409	30.5447	0.9034	27.0868	0.8211	33.6497	0.9565	21.1469	0.8767	28.3559	0.9072	0.03055
0	0	init	33.1031	0.9400	30.5171	0.9030	27.0352	0.8192	32.9089	0.9537	22.5985	0.8626	28.5753	0.9012	-
7	2000	iter	33.1746	0.9417	30.5983	0.9056	27.1003	0.8222	33.3393	0.9547	21.3894	0.8787	28.3399	0.9078	0.02337
7	4000	iter	33.0405	0.9400	30.5682	0.9055	27.1074	0.8251	33.7087	0.9583	22.4891	0.8633	28.8122	0.9040	0.02296
7	6000	iter	33.1656	0.9419	30.5698	0.9059	27.0222	0.8258	33.6455	0.9577	22.2820	0.8592	28.7267	0.9027	0.02632
7	8000	iter	33.1494	0.9418	30.5925	0.9058	27.1499	0.8251	33.7180	0.9596	22.8115	0.8713	28.9423	0.9073	0.01733
7	10000	iter	33.0957	0.9413	30.5488	0.9067	27.0867	0.8280	33.5515	0.9574	21.1456	0.8820	28.3136	0.9105	0.02247
7	12000	iter	33.2409	0.9427	30.6640	0.9078	27.1552	0.8294	33.7164	0.9566	21.6182	0.8840	28.5627	0.9113	0.02892
7	14000	iter	33.2383	0.9426	30.5916	0.9071	27.0889	0.8270	33.8282	0.9582	21.1620	0.8785	28.4322	0.9096	0.02317
7	16000	iter	33.2779	0.9424	30.7014	0.9074	27.1985	0.8275	33.7742	0.9599	20.1988	0.8672	28.1219	0.9065	0.01997
7	-	epoch	33.2209	0.9419	30.6408	0.9068	27.1253	0.8271	33.9185	0.9589	21.8134	0.8802	28.6870	0.9103	0.02394
8	2000	iter	33.2131	0.9385	30.5240	0.8995	26.9860	0.8171	33.7609	0.9572	22.7555	0.8710	28.9191	0.9044	0.03173
8	4000	iter	33.1978	0.9417	30.6450	0.9066	27.1339	0.8267	32.0019	0.9440	21.6551	0.8682	27.9942	0.9013	0.02358
8	6000	iter	33.2397	0.9416	30.6577	0.9059	27.2011	0.8278	33.9379	0.9593	22.3834	0.8914	28.8958	0.9141	0.02225
8	8000	iter	33.2691	0.9428	30.6819	0.9065	27.2245	0.8270	31.5331	0.9389	22.4962	0.8377	28.1404	0.8896	0.02795
8	10000	iter	33.2645	0.9426	30.7132	0.9077	27.2600	0.8299	34.1834	0.9616	20.4662	0.8714	28.3541	0.9088	0.01914
8	12000	iter	33.1818	0.9407	30.6270	0.9064	27.1248	0.8267	34.2229	0.9624	23.3227	0.8738	29.2856	0.9092	0.01972
8	14000	iter	33.3391	0.9434	30.7160	0.9079	27.2213	0.8273	34.2474	0.9632	21.7068	0.8837	28.7932	0.9133	0.02430
8	16000	iter	33.3227	0.9436	30.7203	0.9079	27.2228	0.8272	34.1234	0.9631	21.0326	0.8769	28.5260	0.9110	0.02124
8	-	epoch	33.3434	0.9434	30.7219	0.9082	27.2201	0.8281	34.1767	0.9627	22.7588	0.8791	29.1213	0.9117	0.02330
9	2000	iter	33.2877	0.9416	30.7094	0.9068	27.2571	0.8274	34.3294	0.9622	22.1789	0.8844	28.9755	0.9128	0.02065
9	4000	iter	33.3694	0.9439	30.7693	0.9084	27.2669	0.8262	34.1598	0.9610	22.9401	0.8706	29.1895	0.9081	0.02580
9	6000	iter	33.3210	0.9416	30.6714	0.9035	27.2015	0.8207	33.6215	0.9566	22.0810	0.8787	28.7001	0.9080	0.02176
9	8000	iter	33.3733	0.9430	30.7688	0.9076	27.2962	0.8278	34.3828	0.9646	23.2652	0.8764	29.3758	0.9113	0.02558
9	10000	iter	33.3366	0.9436	30.7221	0.9077	27.2513	0.8281	34.3859	0.9631	23.2125	0.8800	29.3450	0.9121	0.02352
9	12000	iter	33.2282	0.9419	30.6885	0.9076	27.2866	0.8279	33.6859	0.9593	22.0248	0.8713	28.7039	0.9077	0.02066
9	14000	iter	33.3715	0.9442	30.8054	0.9102	27.3223	0.8323	33.8912	0.9580	21.6979	0.8760	28.6963	0.9098	0.02310
9	16000	iter	33.4045	0.9447	30.8338	0.9104	27.3582	0.8331	34.4003	0.9647	22.4378	0.8886	29.1234	0.9165	0.02324
9	-	epoch	33.4140	0.9447	30.7990	0.9100	27.2612	0.8311	34.4454	0.9640	22.1720	0.8893	29.0363	0.9162	0.02303
10	2000	iter	33.4491	0.9445	30.8325	0.9095	27.3725	0.8306	34.6466	0.9658	21.9820	0.8879	29.0600	0.9162	0.02045
10	4000	iter	33.3912	0.9438	30.8255	0.9102	27.3229	0.8323	34.3279	0.9644	23.1004	0.8784	29.3138	0.9128	0.02326
10	6000	iter	33.3241	0.9435	30.7370	0.9102	27.2936	0.8337	34.3001	0.9606	22.6191	0.8877	29.1236	0.9147	0.02117
10	8000	iter	33.3954	0.9444	30.8048	0.9097	27.3294	0.8312	34.3105	0.9626	19.6956	0.8603	28.1720	0.9060	0.02111
10	10000	iter	33.4498	0.9445	30.8271	0.9093	27.3506	0.8289	34.3236	0.9631	22.0906	0.8765	28.9856	0.9113	0.02343
10	12000	iter	33.4218	0.9450	30.8296	0.9106	27.3602	0.8310	34.6322	0.9636	23.5101	0.8938	29.5598	0.9177	0.02643
10	14000	iter	33.4482	0.9446	30.8394	0.9098	27.3933	0.8336	34.6394	0.9641	22.9074	0.8846	29.3690	0.9149	0.02059
10	16000	iter	33.4641	0.9445	30.8502	0.9097	27.4019	0.8330	34.6694	0.9642	22.7700	0.8879	29.3371	0.9159	0.02013
10	-	epoch	33.4904	0.9452	30.8687	0.9111	27.4077	0.8344	34.7970	0.9671	22.5376	0.8721	29.3078	0.9120	0.02249
11	2000	iter	33.4833	0.9448	30.8849	0.9111	27.3982	0.8320	34.0678	0.9629	22.2692	0.8846	28.9753	0.9145	0.01900
11	4000	iter	33.5011	0.9462	30.8680	0.9116	27.4476	0.8361	34.8631	0.9665	23.6021	0.8742	29.6903	0.9129	0.02303
11	6000	iter	33.4620	0.9448	30.8732	0.9104	27.4037	0.8319	34.7180	0.9650	22.1641	0.8835	29.1539	0.9147	0.02331
11	8000	iter	33.4447	0.9419	30.8561	0.9070	27.4179	0.8300	34.7480	0.9665	23.9857	0.8830	29.7689	0.9142	0.01781
11	10000	iter	33.4360	0.9440	30.8661	0.9103	27.3777	0.8333	34.8588	0.9662	23.5002	0.8666	29.6397	0.9096	0.02360
11	12000	iter	33.5093	0.9460	30.9266	0.9124	27.4463	0.8340	34.9491	0.9684	21.7925	0.8851	29.1230	0.9170	0.02518
11	14000	iter	33.4789	0.9446	30.8967	0.9109	27.4594	0.8343	34.7427	0.9654	21.8299	0.8872	29.0614	0.9164	0.02084
11	16000	iter	33.4630	0.9455	30.8518	0.9111	27.3679	0.8321	34.4007	0.9647	22.5648	0.8888	29.1755	0.9166	0.02111
11	-	epoch	33.5288	0.9458	30.9278	0.9115	27.4464	0.8357	34.8059	0.9673	21.8192	0.8829	29.0865	0.9159	0.02230
12	2000	iter	33.5044	0.9455	30.9113	0.9111	27.4649	0.8350	34.7873	0.9658	23.2235	0.8723	29.5459	0.9118	0.02144
12	4000	iter	33.4253	0.9430	30.8213	0.9077	27.2917	0.8241	34.7185	0.9625	22.2936	0.8358	29.1750	0.8966	0.02569
12	6000	iter	33.4848	0.9457	30.9248	0.9125	27.4518	0.8368	34.5879	0.9651	23.1272	0.8896	29.4452	0.9177	0.02189
12	8000	iter	33.5270	0.9453	30.9247	0.9111	27.4599	0.8332	35.1023	0.9679	22.5113	0.8916	29.4169	0.9187	0.02611
12	10000	iter	33.4682	0.9449	30.8989	0.9114	27.4218	0.8331	34.8134	0.9659	22.0427	0.8846	29.1508	0.9157	0.02936
12	12000	iter	33.5584	0.9462	30.9581	0.9127	27.4714	0.8355	34.9600	0.9672	22.4156	0.8926	29.3461	0.9193	0.01796
12	14000	iter	33.5666	0.9460	30.9708	0.9125	27.5130	0.8370	35.1751	0.9686	21.7254	0.8887	29.1947	0.9186	0.01924
12	16000	iter	33.5124	0.9459	30.9511	0.9128	27.4851	0.8362	34.7449	0.9673	20.7629	0.8789	28.7191	0.9148	0.02148
12	-	epoch	33.5560	0.9455	30.9529	0.9119	27.4971	0.8370	35.1620	0.9691	22.6258	0.8930	29.4855	0.9201	0.02202
13	2000	iter	33.3959	0.9445	30.8464	0.9106	27.4053	0.8340	34.5552	0.9622	22.9241	0.8771	29.3428	0.9119	0.01838
13	4000	iter	33.5259	0.9456	30.9356	0.9119	27.4931	0.8360	35.0126	0.9681	22.0806	0.8843	29.2483	0.9167	0.02646
13	6000	iter	33.4930	0.9454	30.9129	0.9122	27.4609	0.8362	34.9074	0.9660	22.8799	0.8895	29.4698	0.9178	0.02330
13	8000	iter	33.5215	0.9462	30.9464	0.9132	27.4829	0.8378	34.9244	0.9674	22.8783	0.8936	29.4843	0.9200	0.02130
13	10000	iter	33.5188	0.9452	30.9814	0.9133	27.5412	0.8390	34.9613	0.9669	24.0658	0.8838	29.9025	0.9166	0.02313
13	12000	iter	33.5518	0.9455	30.9421	0.9111	27.5120	0.8348	35.1635	0.9688	23.7563	0.8746	29.8628	0.9135	0.02252
13	14000	iter	33.3810	0.9456	30.7865	0.9120	27.3351	0.8347	34.6262	0.9639	23.8887	0.8979	29.6719	0.9197	0.01801
13	16000	iter	33.5222	0.9453	30.9627	0.9123	27.5268	0.8360	35.0731	0.9693	23.5013	0.8878	29.7483	0.9183	0.02086
13	-	epoch	33.5241	0.9460	30.9100	0.9128	27.4599	0.8372	35.2427	0.9696	19.7891	0.8646	28.5544	0.9109	0.02177
14	2000	iter	33.5345	0.9459	30.9714	0.9132	27.5435	0.8393	35.1476	0.9681	20.4416	0.8770	28.7574	0.9149	0.02612
14	4000	iter	33.5494	0.9467	30.9843	0.9141	27.5467	0.8404	35.2036	0.9697	22.9776	0.8915	29.6249	0.9206	0.01810
14	6000	iter	33.5199	0.9455	30.9582	0.9135	27.5086	0.8379	35.1765	0.9676	22.9572	0.8883	29.5986	0.9183	0.01868
14	8000	iter	33.5657	0.9460	30.9738	0.9125	27.5291	0.8363	34.8941	0.9672	23.3255	0.8955	29.6363	0.9203	0.01962
14	10000	iter	33.6149	0.9470	30.9942	0.9132	27.5312	0.8379	35.3864	0.9705	22.4111	0.8868	29.5036	0.9189	0.02105
14	12000	iter	33.4398	0.9441	30.9281	0.9116	27.5093	0.8374	35.3739	0.9705	21.5657	0.8867	29.1884	0.9183	0.01569
14	14000	iter	33.6216	0.9468	31.0094	0.9136	27.5603	0.8391	35.5045	0.9701	24.3320	0.8927	30.1890	0.9209	0.01821
14	16000	iter	33.6328	0.9475	31.0199	0.9144	27.5851	0.8401	35.1727	0.9681	22.1430	0.8880	29.3539	0.9189	0.02003
14	-	epoch	33.6033	0.9469	31.0015	0.9142	27.5568	0.8403	35.4340	0.9711	24.0123	0.8975	30.0556	0.9230	0.02153
15	2000	iter	33.6189	0.9469	31.0258	0.9142	27.5672	0.8400	34.7848	0.9673	23.3185	0.9064	29.6136	0.9247	0.02152
15	4000	iter	33.6343	0.9472	31.0181	0.9145	27.5629	0.8405	35.6090	0.9720	23.1500	0.9005	29.8325	0.9244	0.02140
15	6000	iter	33.6582	0.9476	31.0421	0.9147	27.5764	0.8408	35.6566	0.9716	23.4580	0.8991	29.9578	0.9239	0.01976
15	8000	iter	33.6009	0.9467	30.9993	0.9132	27.5641	0.8384	35.2441	0.9696	23.9061	0.8884	29.9572	0.9191	0.02135
15	10000	iter	33.5578	0.9458	30.9683	0.9127	27.5283	0.8374	35.4481	0.9704	20.8834	0.8823	29.0054	0.9171	0.02640
15	12000	iter	33.5152	0.9457	30.9687	0.9130	27.5501	0.8380	35.1896	0.9693	23.9587	0.8876	29.9421	0.9186	0.02116
15	14000	iter	33.5722	0.9469	30.9305	0.9137	27.5035	0.8383	35.3481	0.9699	22.8499	0.8884	29.6222	0.9193	0.01993
15	16000	iter	33.6199	0.9473	30.9921	0.9137	27.5706	0.8399	35.5457	0.9714	23.5522	0.8853	29.9418	0.9190	0.02731
15	-	epoch	33.5633	0.9460	31.0112	0.9128	27.5454	0.8362	35.5435	0.9705	22.9505	0.8907	29.7335	0.9199	0.02135
16	2000	iter	33.6503	0.9469	31.0232	0.9135	27.5738	0.8378	35.6453	0.9712	23.7310	0.8893	30.0418	0.9200	0.01829
16	4000	iter	33.5443	0.9458	30.9479	0.9124	27.5284	0.8378	34.1665	0.9620	20.3360	0.8763	28.3920	0.9123	0.02610
16	6000	iter	33.5830	0.9457	30.9660	0.9122	27.5802	0.8377	35.3560	0.9703	23.6811	0.8929	29.9156	0.9206	0.01606
16	8000	iter	33.5227	0.9459	30.8870	0.9127	27.5164	0.8399	35.7181	0.9716	24.4422	0.8908	30.2674	0.9206	0.01948
16	10000	iter	33.5701	0.9463	30.9891	0.9137	27.5483	0.8370	35.4378	0.9691	22.7447	0.8989	29.6283	0.9223	0.02050
16	12000	iter	33.5786	0.9456	31.0189	0.9129	27.5590	0.8365	35.7658	0.9720	22.5134	0.8896	29.6660	0.9200	0.02144
16	14000	iter	33.6418	0.9467	31.0450	0.9143	27.5947	0.8400	35.8695	0.9730	21.3538	0.8862	29.3279	0.9199	0.02421
16	16000	iter	33.5808	0.9468	30.9811	0.9135	27.5476	0.8370	35.4485	0.9698	23.0978	0.8930	29.7498	0.9206	0.01958
16	-	epoch	33.4982	0.9451	30.8583	0.9109	27.4311	0.8348	34.5396	0.9604	22.2539	0.8884	29.1298	0.9152	0.02117
17	2000	iter	33.6802	0.9474	30.9470	0.9118	27.5834	0.8376	35.7204	0.9716	24.6936	0.8989	30.3836	0.9232	0.01999
17	4000	iter	33.6416	0.9466	31.0294	0.9135	27.5812	0.8391	35.0828	0.9675	23.4430	0.9090	29.7588	0.9254	0.01946
17	6000	iter	33.6418	0.9474	31.0265	0.9141	27.5579	0.8391	35.6355	0.9711	21.1768	0.8832	29.1848	0.9182	0.02239
17	8000	iter	33.6290	0.9471	31.0659	0.9145	27.5959	0.8397	35.6512	0.9708	24.3793	0.9021	30.2647	0.9245	0.01790
17	10000	iter	33.6068	0.9464	31.0492	0.9142	27.6052	0.8403	35.5682	0.9702	23.8578	0.8939	30.0599	0.9214	0.01768
17	12000	iter	33.6404	0.9465	31.0295	0.9131	27.5542	0.8367	35.6887	0.9719	23.8369	0.9042	30.0890	0.9250	0.02226
